@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 {0,1,2,3,4,5,6,7,8,9,10}
@attribute outputs-14 {0,1,2,3,4,5,6,7,8,9,10}
@attribute outputs-15 {0,1,2,3,4,5,6,7,8,9,10}

@data
5447,'2020/03/29 19:05:44:506',6,-14.865314,103.524017,14.874671,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5448,'2020/03/29 19:05:44:525',6,-16.231543,105.462074,14.617642,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5449,'2020/03/29 19:05:44:541',6,-17.793661,107.457314,13.885578,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5450,'2020/03/29 19:05:44:559',6,-19.514107,109.133171,13.662961,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5451,'2020/03/29 19:05:44:577',6,-20.96586,110.430321,13.588433,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5452,'2020/03/29 19:05:44:595',6,-21.776371,110.964775,13.501397,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5453,'2020/03/29 19:05:44:612',6,-21.695164,110.889442,13.503929,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5454,'2020/03/29 19:05:44:633',6,-21.016655,110.056694,13.303155,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5455,'2020/03/29 19:05:44:654',6,-19.474411,108.400162,12.947853,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5456,'2020/03/29 19:05:44:672',6,-17.421366,105.965096,13.132633,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5457,'2020/03/29 19:05:44:691',6,-15.478309,102.98243,14.072427,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5458,'2020/03/29 19:05:44:703',6,-13.328017,100.249794,14.468791,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5459,'2020/03/29 19:05:44:718',6,-11.405652,97.761505,14.96536,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5460,'2020/03/29 19:05:44:737',6,-9.937296,96.21701,15.368983,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5461,'2020/03/29 19:05:44:754',6,-9.233356,95.022934,15.308169,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5462,'2020/03/29 19:05:44:772',6,-9.475203,94.886055,15.340693,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5463,'2020/03/29 19:05:44:787',6,-10.116185,95.012642,15.276484,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5464,'2020/03/29 19:05:44:803',6,-11.262059,96.15593,15.516564,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5465,'2020/03/29 19:05:44:822',6,-12.616119,97.569901,15.699431,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5466,'2020/03/29 19:05:44:837',6,-13.886108,98.963493,16.04884,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5467,'2020/03/29 19:05:44:856',6,-14.738034,99.757195,16.068506,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5468,'2020/03/29 19:05:44:872',6,-14.619728,100.300095,15.837035,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5469,'2020/03/29 19:05:44:891',6,-14.303654,99.634468,16.384295,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5470,'2020/03/29 19:05:44:907',6,-13.1953,99.759193,16.148354,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5471,'2020/03/29 19:05:44:926',6,-12.152568,97.234238,16.739822,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5472,'2020/03/29 19:05:44:941',6,-10.648102,96.797707,16.261074,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5473,'2020/03/29 19:05:44:959',6,-10.159628,95.053917,16.953428,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5474,'2020/03/29 19:05:44:976',6,-9.588762,95.058678,16.574558,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5475,'2020/03/29 19:05:44:996',6,-10.214383,94.474442,16.717764,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5476,'2020/03/29 19:05:45:009',6,-11.064768,95.894493,17.189417,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5477,'2020/03/29 19:05:45:028',6,-12.389215,96.474419,17.742828,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5478,'2020/03/29 19:05:45:046',6,-13.811687,98.89341,18.25737,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5479,'2020/03/29 19:05:45:063',6,-15.184478,99.866325,18.639776,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5480,'2020/03/29 19:05:45:079',6,-16.323669,101.42601,19.545044,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5481,'2020/03/29 19:05:45:098',6,-16.860825,102.356247,19.390923,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5482,'2020/03/29 19:05:46:927',6,6.470753,259.545349,-102.489601,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5483,'2020/03/29 19:05:46:947',6,7.587098,260.42276,-103.437737,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5484,'2020/03/29 19:05:46:955',6,8.345069,260.307556,-104.586548,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5485,'2020/03/29 19:05:46:971',6,8.984711,260.078918,-105.850563,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5486,'2020/03/29 19:05:46:989',6,9.455605,259.839691,-107.070023,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5487,'2020/03/29 19:05:47:002',6,9.893187,259.656494,-108.25473,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5488,'2020/03/29 19:05:47:020',6,10.249118,259.379486,-109.428604,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5489,'2020/03/29 19:05:47:038',6,10.530439,259.031952,-110.358177,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5490,'2020/03/29 19:05:47:057',6,10.721124,258.513824,-111.133545,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5491,'2020/03/29 19:05:47:072',6,10.81935,258.28476,-111.922028,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5492,'2020/03/29 19:05:47:091',6,10.90284,257.761139,-112.415657,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5493,'2020/03/29 19:05:47:108',6,10.801181,257.206573,-112.801361,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5494,'2020/03/29 19:05:47:124',6,10.779101,256.670593,-113.116508,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5495,'2020/03/29 19:05:47:142',6,10.685216,257.200928,-113.406326,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5496,'2020/03/29 19:05:47:161',6,10.694232,256.445801,-113.591301,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5497,'2020/03/29 19:05:47:179',6,10.617778,256.885773,-113.681992,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5498,'2020/03/29 19:05:47:196',6,10.635561,256.228333,-113.695595,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5499,'2020/03/29 19:05:47:212',6,10.628591,256.764008,-113.79467,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5500,'2020/03/29 19:05:47:231',6,10.727635,256.021271,-113.768448,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5501,'2020/03/29 19:05:47:248',6,10.716596,256.476685,-113.785683,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5502,'2020/03/29 19:05:47:266',6,10.834265,255.798752,-113.848251,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5503,'2020/03/29 19:05:47:282',6,10.907916,255.707138,-114.015656,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5504,'2020/03/29 19:05:47:302',6,11.040187,255.5896,-114.227188,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5505,'2020/03/29 19:05:47:319',6,11.135672,255.522644,-114.373741,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5506,'2020/03/29 19:05:47:341',6,11.235587,255.386429,-114.492332,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5507,'2020/03/29 19:05:47:352',6,11.414951,255.989182,-114.641228,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5508,'2020/03/29 19:05:47:370',6,11.641519,255.491882,-114.716507,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5509,'2020/03/29 19:05:47:384',6,11.87216,255.509583,-114.9049,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5510,'2020/03/29 19:05:47:405',6,12.053822,256.131012,-115.092705,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5511,'2020/03/29 19:05:47:420',6,12.29804,255.748611,-115.161102,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5512,'2020/03/29 19:05:47:439',6,12.416281,256.338135,-115.309685,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5513,'2020/03/29 19:05:47:455',6,12.570681,256.477112,-115.361618,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5514,'2020/03/29 19:05:47:472',6,12.650185,256.65564,-115.391289,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5515,'2020/03/29 19:05:47:488',6,12.738953,256.676575,-115.419281,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5516,'2020/03/29 19:05:47:507',6,12.787355,256.764465,-115.481567,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5517,'2020/03/29 19:05:47:523',6,12.804096,256.793213,-115.550156,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5518,'2020/03/29 19:05:47:569',6,12.77366,256.787689,-115.634636,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5519,'2020/03/29 19:05:47:582',6,12.74871,256.610657,-115.684181,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5520,'2020/03/29 19:05:47:597',6,12.64991,256.503082,-115.701103,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5521,'2020/03/29 19:05:47:602',6,12.600908,256.440369,-115.659012,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5522,'2020/03/29 19:05:47:616',6,12.573008,256.440399,-115.606827,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5523,'2020/03/29 19:05:47:634',6,12.541389,256.390045,-115.563293,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5524,'2020/03/29 19:05:47:650',6,12.563257,256.37323,-115.551971,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5525,'2020/03/29 19:05:47:667',6,12.642032,256.37851,-115.481339,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5526,'2020/03/29 19:05:47:682',6,12.728812,255.86055,-115.384338,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5527,'2020/03/29 19:05:47:702',6,12.770629,256.181213,-115.313232,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5528,'2020/03/29 19:05:47:722',6,12.931253,255.679199,-115.177261,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5529,'2020/03/29 19:05:47:739',6,13.075668,255.452957,-115.211571,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5530,'2020/03/29 19:05:47:756',6,13.226029,256.013306,-115.296104,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5531,'2020/03/29 19:05:47:770',6,13.419531,255.687012,-115.210381,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5532,'2020/03/29 19:05:47:786',6,13.52052,255.984924,-115.130615,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5533,'2020/03/29 19:05:47:802',6,13.644094,255.57515,-115.00235,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5534,'2020/03/29 19:05:47:821',6,13.704332,255.493256,-115.002563,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5535,'2020/03/29 19:05:47:837',6,13.772923,255.55011,-114.989922,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5536,'2020/03/29 19:05:47:854',6,13.835029,255.559158,-115.014526,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5537,'2020/03/29 19:05:47:871',6,13.837251,256.095337,-114.986137,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5538,'2020/03/29 19:05:47:897',6,13.881622,256.447968,-114.900009,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5539,'2020/03/29 19:05:47:907',6,13.931021,256.617126,-114.795601,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5540,'2020/03/29 19:05:47:924',6,13.983343,256.755524,-114.646439,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5541,'2020/03/29 19:05:47:941',6,14.04667,256.336945,-114.530251,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5542,'2020/03/29 19:05:47:958',6,14.075243,256.095062,-114.481735,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5543,'2020/03/29 19:05:47:976',6,14.089196,255.97316,-114.448441,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5544,'2020/03/29 19:05:47:992',6,14.097276,255.906555,-114.41803,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5545,'2020/03/29 19:05:48:012',6,14.054714,256.282654,-114.354172,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5546,'2020/03/29 19:05:48:029',6,14.039881,256.055756,-114.315018,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5547,'2020/03/29 19:05:48:047',6,14.023736,255.920074,-114.335915,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5548,'2020/03/29 19:05:48:063',6,13.997213,255.887955,-114.350006,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5549,'2020/03/29 19:05:48:080',6,13.944659,255.835175,-114.370255,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5550,'2020/03/29 19:05:48:098',6,13.908939,255.827377,-114.364952,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5551,'2020/03/29 19:05:48:117',6,13.871659,255.781326,-114.394226,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5552,'2020/03/29 19:05:48:131',6,13.868561,255.731659,-114.399239,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5553,'2020/03/29 19:05:48:152',6,13.857258,255.650604,-114.366302,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5554,'2020/03/29 19:05:48:169',6,13.818358,255.575638,-114.350288,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5555,'2020/03/29 19:05:48:184',6,13.82416,255.485458,-114.392044,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5556,'2020/03/29 19:05:48:201',6,13.827115,255.421387,-114.408768,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5557,'2020/03/29 19:05:48:218',6,13.854564,255.24736,-114.41169,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5558,'2020/03/29 19:05:48:234',6,13.903741,255.192459,-114.424561,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5559,'2020/03/29 19:05:48:254',6,13.908142,255.101563,-114.38723,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5560,'2020/03/29 19:05:48:271',6,13.907006,255.030182,-114.333748,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5561,'2020/03/29 19:05:48:289',6,13.923308,254.971252,-114.259651,0.679471,0.232185,0.518497,0.125814,0.640676,0.980896,0.269397,0.297842,0.875174,0.856789,0.568652,0.983986,8,3,1
5562,'2020/03/29 19:05:48:979',6,-1.829111,230.492386,144.806931,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5563,'2020/03/29 19:05:49:004',6,-3.699234,228.715729,154.320938,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5564,'2020/03/29 19:05:49:005',6,-4.314325,223.511871,167.297195,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5565,'2020/03/29 19:05:49:017',6,-5.545817,221.374939,174.055313,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5566,'2020/03/29 19:05:49:034',6,-7.019085,219.802948,182.392975,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5567,'2020/03/29 19:05:49:050',6,-7.678685,218.964279,189.164902,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5568,'2020/03/29 19:05:49:070',6,-8.083604,217.945572,194.962204,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5569,'2020/03/29 19:05:49:085',6,-8.405049,216.681091,199.82399,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5570,'2020/03/29 19:05:49:104',6,-9.377497,215.354782,205.717621,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5571,'2020/03/29 19:05:49:120',6,-9.890943,214.542664,209.847427,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5572,'2020/03/29 19:05:49:138',6,-10.155572,213.563095,213.109802,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5573,'2020/03/29 19:05:49:153',6,-10.419864,213.079758,215.96286,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5574,'2020/03/29 19:05:49:172',6,-11.199908,212.590134,219.216156,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5575,'2020/03/29 19:05:49:188',6,-11.629453,213.020126,221.536407,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5576,'2020/03/29 19:05:49:207',6,-12.173794,213.204987,223.393417,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5577,'2020/03/29 19:05:49:224',6,-12.787838,213.450455,224.779526,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5578,'2020/03/29 19:05:49:242',6,-13.666572,213.518158,225.80365,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
